year_film,year_ceremony,ceremony,category,name,film,winner,date,reducedString,tconst,primaryTitle,originalTitle
2012,2013,85,FOREIGN LANGUAGE FILM,Chile,No,False,2012,no,tt1171602,No!,No!
2012,2013,85,FOREIGN LANGUAGE FILM,Chile,No,False,2012,no,tt1579822,No,No
2012,2013,85,FOREIGN LANGUAGE FILM,Chile,No,False,2012,no,tt9409660,Nö,Nö
2012,2013,85,MAKEUP AND HAIRSTYLING,"Howard Berger, Peter Montagna and Martin Samuel",Hitchcock,False,2012,hitchcock,tt0975645,Hitchcock,Hitchcock
2012,2013,85,MAKEUP AND HAIRSTYLING,"Peter Swords King, Rick Findlater and Tami Lane",The Hobbit: An Unexpected Journey,False,2012,hobbit an unexpected journey,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey
2012,2013,85,MUSIC (Original Song),Music and Lyric by J. Ralph,Chasing Ice,False,2012,chasing ice,tt1579361,Chasing Ice,Chasing Ice
2012,2013,85,MUSIC (Original Song),Music by Walter Murphy; Lyric by Seth MacFarlane,Ted,False,2012,ted,tt0159787,Ted,Ted
2012,2013,85,SHORT FILM (Animated),Timothy Reckart and Fodhla Cronin O'Reilly,Head over Heels,False,2012,head over heels,tt0079278,Chilly Scenes of Winter,Head Over Heels
2012,2013,85,SHORT FILM (Animated),Timothy Reckart and Fodhla Cronin O'Reilly,Head over Heels,False,2012,head over heels,tt0192111,Head Over Heels,Head Over Heels
2012,2013,85,SHORT FILM (Animated),John Kahrs,Paperman,True,2012,paperman,tt8561388,Paperman,Paperman
2012,2013,85,SHORT FILM (Live Action),Shawn Christensen,Curfew,True,2012,curfew,tt0097135,Curfew,Curfew
2012,2013,85,SHORT FILM (Live Action),Shawn Christensen,Curfew,True,2012,curfew,tt9816188,The Curfew,The Curfew
2012,2013,85,SHORT FILM (Live Action),Yan England,Henry,False,2012,henry,tt12818344,Henry,Henry
2012,2013,85,VISUAL EFFECTS,"Richard Stammers, Trevor Wood, Charley Henley and Martin Hill",Prometheus,False,2012,prometheus,tt0119956,Prometheus,Prometheus
2012,2013,85,WRITING (Original Screenplay),Written by Wes Anderson & Roman Coppola,Moonrise Kingdom,False,2012,moonrise kingdom,tt1748122,Moonrise Kingdom,Moonrise Kingdom
2013,2014,86,ACTOR IN A LEADING ROLE,Christian Bale,American Hustle,False,2013,american hustle,tt1800241,American Hustle,American Hustle
2013,2014,86,ACTOR IN A LEADING ROLE,Bruce Dern,Nebraska,False,2013,nebraska,tt0284342,Nebraska,Nebraska
2013,2014,86,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Wolf of Wall Street,False,2013,wolf of wall street,tt0993846,The Wolf of Wall Street,The Wolf of Wall Street
2013,2014,86,ACTOR IN A LEADING ROLE,Chiwetel Ejiofor,12 Years a Slave,False,2013,1ii years a slave,tt2024544,12 Years a Slave,12 Years a Slave
2013,2014,86,ACTOR IN A LEADING ROLE,Matthew McConaughey,Dallas Buyers Club,True,2013,dallas buyers club,tt0790636,Dallas Buyers Club,Dallas Buyers Club
2013,2014,86,ACTOR IN A SUPPORTING ROLE,Barkhad Abdi,Captain Phillips,False,2013,captain phillips,tt1535109,Captain Phillips,Captain Phillips
2013,2014,86,ACTRESS IN A LEADING ROLE,Cate Blanchett,Blue Jasmine,True,2013,blue jasmine,tt2334873,Blue Jasmine,Blue Jasmine
2013,2014,86,ACTRESS IN A LEADING ROLE,Sandra Bullock,Gravity,False,2013,gravity,tt0412791,Gravity,Gravity
2013,2014,86,ACTRESS IN A LEADING ROLE,Sandra Bullock,Gravity,False,2013,gravity,tt3138972,The Gravity,The Gravity
2013,2014,86,ACTRESS IN A LEADING ROLE,Judi Dench,Philomena,False,2013,philomena,tt2431286,Philomena,Philomena
2013,2014,86,ACTRESS IN A LEADING ROLE,Meryl Streep,August: Osage County,False,2013,august osage county,tt1322269,August: Osage County,August: Osage County
2013,2014,86,ANIMATED FEATURE FILM,"Chris Sanders, Kirk DeMicco and Kristine Belson",The Croods,False,2013,croods,tt0481499,The Croods,The Croods
2013,2014,86,ANIMATED FEATURE FILM,"Chris Renaud, Pierre Coffin and Chris Meledandri",Despicable Me 2,False,2013,despicable me ii,tt1690953,Despicable Me 2,Despicable Me 2
2013,2014,86,ANIMATED FEATURE FILM,"Chris Buck, Jennifer Lee and Peter Del Vecho",Frozen,True,2013,frozen,tt0376606,Frozen,Frozen
2013,2014,86,ANIMATED FEATURE FILM,"Chris Buck, Jennifer Lee and Peter Del Vecho",Frozen,True,2013,frozen,tt2363439,The Frozen,The Frozen
2013,2014,86,CINEMATOGRAPHY,Philippe Le Sourd,The Grandmaster,False,2013,grandmaster,tt2345561,Grandmaster,Grandmaster
2013,2014,86,CINEMATOGRAPHY,Bruno Delbonnel,Inside Llewyn Davis,False,2013,inside llewyn davis,tt2042568,Inside Llewyn Davis,Inside Llewyn Davis
2013,2014,86,CINEMATOGRAPHY,Roger A. Deakins,Prisoners,False,2013,prisoners,tt0070562,Prisoners,Prisoners
2013,2014,86,DOCUMENTARY (Feature),Joshua Oppenheimer and Signe Byrge Sørensen,The Act of Killing,False,2013,act of killing,tt2375605,The Act of Killing,The Act of Killing
2013,2014,86,DOCUMENTARY (Feature),Zachary Heinzerling and Lydia Dean Pilcher,Cutie and the Boxer,False,2013,cutie and boxer,tt2355540,Cutie and the Boxer,Cutie and the Boxer
2013,2014,86,DOCUMENTARY (Feature),Richard Rowley and Jeremy Scahill,Dirty Wars,False,2013,dirty wars,tt2532528,Dirty Wars,Dirty Wars
2013,2014,86,DOCUMENTARY (Feature),Jehane Noujaim and Karim Amer,The Square,False,2013,square,tt1085507,The Square,The Square
2013,2014,86,DOCUMENTARY (Feature),Jehane Noujaim and Karim Amer,The Square,False,2013,square,tt12105546,Square,Square
2013,2014,86,DOCUMENTARY (Short Subject),Jason Cohen,Facing Fear,False,2013,facing fear,tt22497056,Facing Fear,Facing Fear
2013,2014,86,FOREIGN LANGUAGE FILM,Belgium,The Broken Circle Breakdown,False,2013,broken circle breakdown,tt2024519,The Broken Circle Breakdown,The Broken Circle Breakdown
2013,2014,86,FOREIGN LANGUAGE FILM,Denmark,The Hunt,False,2013,hunt,tt0160388,The Hunt,The Hunt
2013,2014,86,FOREIGN LANGUAGE FILM,Denmark,The Hunt,False,2013,hunt,tt15554194,Hunt,Hunt
2013,2014,86,FOREIGN LANGUAGE FILM,Palestine,Omar,False,2013,omar,tt2852406,Omar,Omar
2013,2014,86,MAKEUP AND HAIRSTYLING,Joel Harlow and Gloria Pasqua-Casny,The Lone Ranger,False,2013,lone ranger,tt1210819,The Lone Ranger,The Lone Ranger
2013,2014,86,MUSIC (Original Score),John Williams,The Book Thief,False,2013,book thief,tt0816442,The Book Thief,The Book Thief
2013,2014,86,MUSIC (Original Score),William Butler and Owen Pallett,Her,False,2013,her,tt1347522,Her,Her
2013,2014,86,MUSIC (Original Score),Thomas Newman,Saving Mr. Banks,False,2013,saving mr banks,tt2140373,Saving Mr. Banks,Saving Mr. Banks
2013,2014,86,MUSIC (Original Song),Music by Bruce Broughton; Lyric by Dennis Spiegel,Alone Yet Not Alone,False,2013,alone yet not alone,tt1986769,Alone Yet Not Alone,Alone Yet Not Alone
2013,2014,86,MUSIC (Original Song),"Music by Paul Hewson, Dave Evans, Adam Clayton and Larry Mullen; Lyric by Paul Hewson",Mandela: Long Walk to Freedom,False,2013,mandela long walk to freedom,tt2304771,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom
2013,2014,86,SHORT FILM (Animated),Daniel Sousa and Dan Golden,Feral,False,2013,feral,tt0486577,Feral,Feral
2013,2014,86,SHORT FILM (Animated),Shuhei Morita,Possessions,False,2013,possessions,tt0227291,Possessions,Possessions
2013,2014,86,SHORT FILM (Animated),Shuhei Morita,Possessions,False,2013,possessions,tt1451629,Possession(s),Possession(s)
2013,2014,86,SHORT FILM (Live Action),Anders Walter and Kim Magnusson,Helium,True,2013,helium,tt2511594,Helium,Helium
2013,2014,86,SOUND EDITING,Steve Boeddeker and Richard Hymns,All Is Lost,False,2013,all is lost,tt2017038,All Is Lost,All Is Lost
2013,2014,86,SOUND EDITING,Brent Burge and Chris Ward,The Hobbit: The Desolation of Smaug,False,2013,hobbit desolation of smaug,tt1170358,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug
2013,2014,86,SOUND EDITING,Wylie Stateman,Lone Survivor,False,2013,lone survivor,tt1091191,Lone Survivor,Lone Survivor
2013,2014,86,VISUAL EFFECTS,"Roger Guyett, Patrick Tubach, Ben Grossmann and Burt Dalton",Star Trek Into Darkness,False,2013,star trek into darkness,tt1408101,Star Trek Into Darkness,Star Trek Into Darkness
2013,2014,86,WRITING (Adapted Screenplay),"Written by Richard Linklater, Julie Delpy, Ethan Hawke",Before Midnight,False,2013,before midnight,tt2209418,Before Midnight,Before Midnight
2014,2015,87,ACTOR IN A LEADING ROLE,Steve Carell,Foxcatcher,False,2014,foxcatcher,tt1100089,Foxcatcher,Foxcatcher
2014,2015,87,ACTOR IN A LEADING ROLE,Bradley Cooper,American Sniper,False,2014,american sniper,tt2179136,American Sniper,American Sniper
2014,2015,87,ACTOR IN A LEADING ROLE,Benedict Cumberbatch,The Imitation Game,False,2014,imitation game,tt2084970,The Imitation Game,The Imitation Game
2014,2015,87,ACTOR IN A LEADING ROLE,Michael Keaton,Birdman or (The Unexpected Virtue of Ignorance),False,2014,birdman or unexpected virtue of ignorance,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance)
2014,2015,87,ACTOR IN A LEADING ROLE,Eddie Redmayne,The Theory of Everything,True,2014,theory of everything,tt2980516,The Theory of Everything,The Theory of Everything
2014,2015,87,ACTOR IN A SUPPORTING ROLE,Robert Duvall,The Judge,False,2014,judge,tt1872194,The Judge,The Judge
2014,2015,87,ACTOR IN A SUPPORTING ROLE,Robert Duvall,The Judge,False,2014,judge,tt2930144,Judge,Judge
2014,2015,87,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Boyhood,False,2014,boyhood,tt1065073,Boyhood,Boyhood
2014,2015,87,ACTOR IN A SUPPORTING ROLE,J.K. Simmons,Whiplash,True,2014,whiplash,tt0306230,Whiplash,Whiplash
2014,2015,87,ACTRESS IN A LEADING ROLE,Julianne Moore,Still Alice,True,2014,still alice,tt3316960,Still Alice,Still Alice
2014,2015,87,ACTRESS IN A LEADING ROLE,Rosamund Pike,Gone Girl,False,2014,gone girl,tt2267998,Gone Girl,Gone Girl
2014,2015,87,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Wild,False,2014,wild,tt0307669,The Wild,The Wild
2014,2015,87,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Wild,False,2014,wild,tt0494891,Wild,Wild
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Into the Woods,False,2014,into woods,tt2180411,Into the Woods,Into the Woods
2014,2015,87,ANIMATED FEATURE FILM,"Don Hall, Chris Williams and Roy Conli",Big Hero 6,True,2014,big hero vi,tt2245084,Big Hero 6,Big Hero 6
2014,2015,87,ANIMATED FEATURE FILM,"Anthony Stacchi, Graham Annable and Travis Knight",The Boxtrolls,False,2014,boxtrolls,tt0787474,The Boxtrolls,The Boxtrolls
2014,2015,87,ANIMATED FEATURE FILM,Dean DeBlois and Bonnie Arnold,How to Train Your Dragon 2,False,2014,how to train your dragon ii,tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2
2014,2015,87,ANIMATED FEATURE FILM,Tomm Moore and Paul Young,Song of the Sea,False,2014,song of sea,tt12917590,The Song of the Sea,The Song of the Sea
2014,2015,87,ANIMATED FEATURE FILM,Tomm Moore and Paul Young,Song of the Sea,False,2014,song of sea,tt1865505,Song of the Sea,Song of the Sea
2014,2015,87,CINEMATOGRAPHY,Robert Yeoman,The Grand Budapest Hotel,False,2014,grand budapest hotel,tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel
2014,2015,87,CINEMATOGRAPHY,Lukasz Zal and Ryszard Lenczewski,Ida,False,2014,ida,tt1731998,ID:A,ID:A
2014,2015,87,CINEMATOGRAPHY,Lukasz Zal and Ryszard Lenczewski,Ida,False,2014,ida,tt2718492,Ida,Ida
2014,2015,87,CINEMATOGRAPHY,Dick Pope,Mr. Turner,False,2014,mr turner,tt2473794,Mr. Turner,Mr. Turner
2014,2015,87,CINEMATOGRAPHY,Roger Deakins,Unbroken,False,2014,unbroken,tt10402572,Unbroken,Unbroken
2014,2015,87,CINEMATOGRAPHY,Roger Deakins,Unbroken,False,2014,unbroken,tt13627624,UnBroken,UnBroken
2014,2015,87,CINEMATOGRAPHY,Roger Deakins,Unbroken,False,2014,unbroken,tt2111466,The Unbroken,The Unbroken
2014,2015,87,COSTUME DESIGN,Mark Bridges,Inherent Vice,False,2014,inherent vice,tt1791528,Inherent Vice,Inherent Vice
2014,2015,87,COSTUME DESIGN,Anna B. Sheppard,Maleficent,False,2014,maleficent,tt1587310,Maleficent,Maleficent
2014,2015,87,DOCUMENTARY (Feature),"Laura Poitras, Mathilde Bonnefoy and Dirk Wilutzky",CitizenFour,True,2014,citizenfour,tt4044364,Citizenfour,Citizenfour
2014,2015,87,DOCUMENTARY (Feature),John Maloof and Charlie Siskel,Finding Vivian Maier,False,2014,finding vivian maier,tt2714900,Finding Vivian Maier,Finding Vivian Maier
2014,2015,87,DOCUMENTARY (Feature),Rory Kennedy and Keven McAlester,Last Days in Vietnam,False,2014,last days in vietnam,tt3279124,Last Days in Vietnam,Last Days in Vietnam
2014,2015,87,DOCUMENTARY (Feature),"Wim Wenders, Juliano Ribeiro Salgado and David Rosier",The Salt of the Earth,False,2014,salt of earth,tt2454596,Salt of the Earth,Salt of the Earth
2014,2015,87,DOCUMENTARY (Feature),"Wim Wenders, Juliano Ribeiro Salgado and David Rosier",The Salt of the Earth,False,2014,salt of earth,tt3674140,The Salt of the Earth,The Salt of the Earth
2014,2015,87,DOCUMENTARY (Feature),Orlando von Einsiedel and Joanna Natasegara,Virunga,False,2014,virunga,tt3455224,Virunga,Virunga
2014,2015,87,DOCUMENTARY (Short Subject),Aneta Kopacz,Joanna,False,2014,joanna,tt1499197,Joanna,Joanna
2014,2015,87,FOREIGN LANGUAGE FILM,Russia,Leviathan,False,2014,leviathan,tt0097737,Leviathan,Leviathan
2014,2015,87,FOREIGN LANGUAGE FILM,Mauritania,Timbuktu,False,2014,timbuktu,tt0385290,Timbuktu,Timbuktu
2014,2015,87,MAKEUP AND HAIRSTYLING,Elizabeth Yianni-Georgiou and David White,Guardians of the Galaxy,False,2014,guardians of galaxy,tt2015381,Guardians of the Galaxy,Guardians of the Galaxy
2014,2015,87,MUSIC (Original Score),Hans Zimmer,Interstellar,False,2014,interstellar,tt0816692,Interstellar,Interstellar
2014,2015,87,MUSIC (Original Song),Music and Lyric by Shawn Patterson,The Lego Movie,False,2014,lego movie,tt1490017,The Lego Movie,The Lego Movie
2014,2015,87,MUSIC (Original Song),Music and Lyric by John Stephens and Lonnie Lynn,Selma,True,2014,selma,tt1020072,Selma,Selma
2014,2015,87,MUSIC (Original Song),Music and Lyric by Diane Warren,Beyond the Lights,False,2014,beyond lights,tt3125324,Beyond the Lights,Beyond the Lights
2014,2015,87,MUSIC (Original Song),Music and Lyric by Gregg Alexander and Danielle Brisebois,Begin Again,False,2014,begin again,tt1945037,Begin Again,Begin Again
2014,2015,87,SHORT FILM (Animated),Daisy Jacobs and Christopher Hees,The Bigger Picture,False,2014,bigger picture,tt20673318,The Bigger Picture,The Bigger Picture
2014,2015,87,SHORT FILM (Animated),Patrick Osborne and Kristina Reed,Feast,True,2014,feast,tt0122487,Feast,Feast
2014,2015,87,SHORT FILM (Live Action),Oded Binnun and Mihal Brezis,Aya,False,2014,aya,tt0101387,Aya,Aya
2014,2015,87,SHORT FILM (Live Action),Talkhon Hamzavi and Stefan Eichenberger,Parvaneh,False,2014,parvaneh,tt15198964,Parvaneh,Parvaneh
2014,2015,87,SHORT FILM (Live Action),Mat Kirkby and James Lucas,The Phone Call,True,2014,phone call,tt0220701,Phone Call,Phone Call
2014,2015,87,SOUND EDITING,Brent Burge and Jason Canovas,The Hobbit: The Battle of the Five Armies,False,2014,hobbit battle of five armies,tt2310332,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies
2014,2015,87,VISUAL EFFECTS,"Dan DeLeeuw, Russell Earl, Bryan Grill and Dan Sudick",Captain America: The Winter Soldier,False,2014,captain america winter soldier,tt1843866,Captain America: The Winter Soldier,Captain America: The Winter Soldier
2014,2015,87,VISUAL EFFECTS,"Joe Letteri, Dan Lemmon, Daniel Barrett and Erik Winquist",Dawn of the Planet of the Apes,False,2014,dawn of planet of apes,tt2103281,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes
2014,2015,87,VISUAL EFFECTS,"Richard Stammers, Lou Pecora, Tim Crosbie and Cameron Waldbauer",X-Men: Days of Future Past,False,2014,xmen days of future past,tt1877832,X-Men: Days of Future Past,X-Men: Days of Future Past
2014,2015,87,WRITING (Original Screenplay),Written by Dan Gilroy,Nightcrawler,False,2014,nightcrawler,tt2872718,Nightcrawler,Nightcrawler
2015,2016,88,ACTOR IN A LEADING ROLE,Bryan Cranston,Trumbo,False,2015,trumbo,tt0889671,Trumbo,Trumbo
2015,2016,88,ACTOR IN A LEADING ROLE,Matt Damon,The Martian,False,2015,martian,tt3659388,The Martian,The Martian
2015,2016,88,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Revenant,True,2015,revenant,tt0448099,Revenant,Revenant
2015,2016,88,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Revenant,True,2015,revenant,tt1336006,The Revenant,The Revenant
2015,2016,88,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Revenant,True,2015,revenant,tt2241471,An American Ghost Story,Revenant
2015,2016,88,ACTOR IN A LEADING ROLE,Michael Fassbender,Steve Jobs,False,2015,steve jobs,tt2080374,Steve Jobs,Steve Jobs
2015,2016,88,ACTOR IN A LEADING ROLE,Eddie Redmayne,The Danish Girl,False,2015,danish girl,tt0810819,The Danish Girl,The Danish Girl
2015,2016,88,ACTOR IN A SUPPORTING ROLE,Christian Bale,The Big Short,False,2015,big short,tt1596363,The Big Short,The Big Short
2015,2016,88,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Spotlight,False,2015,spotlight,tt1895587,Spotlight,Spotlight
2015,2016,88,ACTOR IN A SUPPORTING ROLE,Mark Rylance,Bridge of Spies,True,2015,bridge of spies,tt3682448,Bridge of Spies,Bridge of Spies
2015,2016,88,ACTOR IN A SUPPORTING ROLE,Sylvester Stallone,Creed,False,2015,creed,tt1632705,Creed,Creed
2015,2016,88,ACTRESS IN A LEADING ROLE,Cate Blanchett,Carol,False,2015,carol,tt0768105,Carol,Carol
2015,2016,88,ACTRESS IN A LEADING ROLE,Brie Larson,Room,True,2015,room,tt0368226,The Room,The Room
2015,2016,88,ACTRESS IN A LEADING ROLE,Brie Larson,Room,True,2015,room,tt0417096,Room,Room
2015,2016,88,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Joy,False,2015,joy,tt0076238,Joy,Joy
